accuracy,brier,cov_r_e,ece,intensity,mean_reliability,method,regime,runtime_seconds,seed,selected_fraction,shift
0.9696969696969697,0.033973659268377504,-0.009550229483980448,0.031288270155588785,0.15,0.4319691111311211,no_source_consistency,in_envelope,0.6749137999722734,2,0.39999999999999986,edge_add
0.9696969696969697,0.03399474230577954,-0.009568441807385862,0.031263688116362605,0.15,0.4332595487217493,no_degree_prior,in_envelope,0.6920017000229564,2,0.39999999999999986,edge_add
0.9696969696969697,0.04795132799240539,-0.013309308766190076,0.0450417955716451,0.35,0.4145793180400791,full_method,in_envelope,0.7499127000046428,2,0.39999999999999986,edge_add
0.9757575757575757,0.04754155213641444,-0.010289603674410518,0.04638603203224413,0.35,0.44733510134130505,no_confidence,in_envelope,0.7169298000226263,2,0.39999999999999986,edge_add
0.9757575757575757,0.04775191519910458,-0.013010634598011517,0.04653507055658283,0.35,0.4040662950515562,no_neighborhood_agreement,in_envelope,0.48960400000214577,2,0.39999999999999986,edge_add
0.9696969696969697,0.0479416717345764,-0.013347547798740622,0.04503624403115475,0.35,0.4148192940891068,no_structural_stability,in_envelope,0.40286199998809025,2,0.39999999999999986,edge_add
0.9696969696969697,0.0479507048600136,-0.013309308766190077,0.04504144065307849,0.35,0.4145808874091926,no_source_consistency,in_envelope,0.6845735000097193,2,0.39999999999999986,edge_add
0.9696969696969697,0.047916885043284015,-0.013368051403690092,0.04501420891646183,0.35,0.4177313246388588,no_degree_prior,in_envelope,0.743934199999785,2,0.39999999999999986,edge_add
0.9878787878787879,0.01424470428678532,-0.004340711756250096,0.012209255767591073,0.35,0.4400420369018885,full_method,in_envelope,0.721315400005551,2,0.39999999999999986,degree_shift
0.9878787878787879,0.014246354156073626,-0.0036145254804771667,0.014678399490587638,0.35,0.44902004825515535,no_confidence,in_envelope,0.6620739000209142,2,0.39999999999999986,degree_shift
0.9878787878787879,0.014194234814201342,-0.004471626243367817,0.012180161837375525,0.35,0.45185372133528373,no_neighborhood_agreement,in_envelope,0.4649457999912556,2,0.39999999999999986,degree_shift
0.9878787878787879,0.01424517623974815,-0.004346145373550042,0.012207941936724115,0.35,0.44026772506023065,no_structural_stability,in_envelope,0.37853489999542944,2,0.39999999999999986,degree_shift
0.9878787878787879,0.014244700514020162,-0.004340711756250095,0.0122092655210784,0.35,0.44004158434856716,no_source_consistency,in_envelope,0.6535379000124522,2,0.39999999999999986,degree_shift
0.9878787878787879,0.014247982162912396,-0.004347819261854091,0.012190842267238731,0.35,0.4409809653839901,no_degree_prior,in_envelope,0.6843934000062291,2,0.39999999999999986,degree_shift
0.896969696969697,0.18491925801352277,-0.02459296244973253,0.06497973853891546,0.25,0.40591835236700974,full_method,boundary,0.6715385999996215,2,0.39999999999999986,homophily_shift
0.8787878787878788,0.18669631275706763,-0.02011963009856756,0.03835859389016122,0.25,0.451361252996127,no_confidence,boundary,0.6542437000025529,2,0.39999999999999986,homophily_shift
0.8909090909090909,0.1850662366173386,-0.022668905556762348,0.051831741766496124,0.25,0.3857680480813249,no_neighborhood_agreement,boundary,0.48886849998962134,2,0.39999999999999986,homophily_shift
0.896969696969697,0.18493207710936607,-0.024702184423357143,0.0657731269345139,0.25,0.4074509690809446,no_structural_stability,boundary,0.38735629999428056,2,0.39999999999999986,homophily_shift
0.896969696969697,0.1849191626865466,-0.024592962449732525,0.06497852242354192,0.25,0.4059185464936741,no_source_consistency,boundary,0.6615702999988571,2,0.39999999999999986,homophily_shift
0.896969696969697,0.18493443999289477,-0.024281354116645684,0.06816742691126736,0.25,0.40567488267545626,no_degree_prior,boundary,0.6873304999899119,2,0.39999999999999986,homophily_shift
0.5272727272727272,0.722686374488853,-0.03245305466716132,0.30971933368480564,0.5,0.4305884463641457,full_method,out_envelope,0.6503160999855027,2,0.39999999999999986,homophily_shift
0.4666666666666667,0.8593093087856774,0.004760389422024126,0.41707866769848445,0.5,0.42451772126513493,no_confidence,out_envelope,0.7694107000133954,2,0.39999999999999986,homophily_shift
0.5393939393939394,0.6559808562941566,-0.03680051452525826,0.2564627147082127,0.5,0.42586450168927104,no_neighborhood_agreement,out_envelope,0.5062925000092946,2,0.39999999999999986,homophily_shift
0.5272727272727272,0.7230203520093491,-0.03212962321417689,0.30982482451381105,0.5,0.43058197593382413,no_structural_stability,out_envelope,0.39282519998960197,2,0.39999999999999986,homophily_shift
0.5272727272727272,0.7305917711292791,-0.032453054667161314,0.31256983442740005,0.5,0.42909479225936226,no_source_consistency,out_envelope,0.6913929000147618,2,0.39999999999999986,homophily_shift
0.5272727272727272,0.7163863382068588,-0.03246259807756283,0.293988240848888,0.5,0.431368692420277,no_degree_prior,out_envelope,0.6919190000044182,2,0.39999999999999986,homophily_shift
0.9818181818181818,0.02686011194479552,-0.00402573405584878,0.017448689359607118,0.0,0.42134183977456097,full_method,in_envelope,0.6943677999952342,3,0.39999999999999986,clean
0.9818181818181818,0.026756009680600275,-0.0033644263391463406,0.014122170390504785,0.0,0.41612448011062536,no_confidence,in_envelope,0.6821595999936108,3,0.39999999999999986,clean
0.9818181818181818,0.026871252903531304,-0.00415403816380695,0.01620916597770922,0.0,0.4374493625525933,no_neighborhood_agreement,in_envelope,0.5260675000026822,3,0.39999999999999986,clean
0.9818181818181818,0.026860992561299427,-0.00404205248226625,0.017449081666541823,0.0,0.42090138757220935,no_structural_stability,in_envelope,0.39286160000483505,3,0.39999999999999986,clean
0.9818181818181818,0.026860110048024043,-0.00402573405584878,0.017448691165808473,0.0,0.4213417223704763,no_source_consistency,in_envelope,0.6475623000005726,3,0.39999999999999986,clean
0.9818181818181818,0.026857516430195242,-0.004115816011404007,0.01744847044800267,0.0,0.4330346873805306,no_degree_prior,in_envelope,0.6545526999980211,3,0.39999999999999986,clean
0.9818181818181818,0.027126576937793512,-0.004058181073342916,0.0185226068352208,0.2,0.4227989657421464,full_method,in_envelope,0.6703171000117436,3,0.39999999999999986,feature_noise
0.9818181818181818,0.026983516554704254,-0.0033664098709824852,0.01990035085967093,0.2,0.41770555537628157,no_confidence,in_envelope,0.6327193999895826,3,0.39999999999999986,feature_noise
0.9818181818181818,0.027123923360658844,-0.00418697153345721,0.025777673721313475,0.2,0.43766408281710373,no_neighborhood_agreement,in_envelope,0.4731696000089869,3,0.39999999999999986,feature_noise
0.9818181818181818,0.027127776406985764,-0.004071850469753133,0.018524308999379475,0.2,0.422443466293555,no_structural_stability,in_envelope,0.41094580001663417,3,0.39999999999999986,feature_noise
0.9818181818181818,0.027126564883912296,-0.004058181073342916,0.01852259310809049,0.2,0.42279830048649014,no_source_consistency,in_envelope,0.6464636999880895,3,0.39999999999999986,feature_noise
0.9818181818181818,0.02712285064317162,-0.004143675541140625,0.020109188195430866,0.2,0.4339726090672718,no_degree_prior,in_envelope,0.683179800020298,3,0.39999999999999986,feature_noise
0.9757575757575757,0.03523119458389913,-0.005425203556095972,0.02365248582579873,0.45,0.4270271806982689,full_method,in_envelope,0.6672367000137456,3,0.39999999999999986,feature_noise
0.9757575757575757,0.0348910594656436,-0.004780633757209261,0.022836069446621518,0.45,0.4214569454800393,no_confidence,in_envelope,0.6893918999994639,3,0.39999999999999986,feature_noise
0.9757575757575757,0.03525237743677749,-0.005559549784138711,0.02367018768281648,0.45,0.4375405076500748,no_neighborhood_agreement,in_envelope,0.4877003000001423,3,0.39999999999999986,feature_noise
0.9757575757575757,0.035230556447069586,-0.00544224266359799,0.023653979554320827,0.45,0.42675564016414086,no_structural_stability,in_envelope,0.38262140000006184,3,0.39999999999999986,feature_noise
0.9757575757575757,0.03523110183965965,-0.005425203556095972,0.023652330131241774,0.45,0.4270267131869224,no_source_consistency,in_envelope,0.6711562999989837,3,0.39999999999999986,feature_noise
0.9757575757575757,0.035236153660942196,-0.005512910361553123,0.02364003423488501,0.45,0.4341087074306819,no_degree_prior,in_envelope,0.6605359000095632,3,0.39999999999999986,feature_noise
0.9818181818181818,0.027997630200493423,-0.00778639495782108,0.013831739714651401,0.15,0.425704069923719,full_method,in_envelope,0.6451156999974046,3,0.39999999999999986,edge_drop
0.9818181818181818,0.027940250779955548,-0.005548378591961576,0.016457152366638188,0.15,0.43278315069282064,no_confidence,in_envelope,0.6706262999796309,3,0.39999999999999986,edge_drop
0.9818181818181818,0.027996866136887122,-0.008189856901500306,0.011356747511661415,0.15,0.43798242583110275,no_neighborhood_agreement,in_envelope,0.46439310000278056,3,0.39999999999999986,edge_drop
0.9818181818181818,0.027999034465452186,-0.007773670941656746,0.013828319130521835,0.15,0.425750332361353,no_structural_stability,in_envelope,0.3732175000186544,3,0.39999999999999986,edge_drop
0.9818181818181818,0.027997629285676298,-0.00778639495782108,0.013831739353411128,0.15,0.42570417415141015,no_source_consistency,in_envelope,0.6529183000093326,3,0.39999999999999986,edge_drop
0.9818181818181818,0.027994471597839143,-0.0077894641396375735,0.013846976106817076,0.15,0.4313265595159049,no_degree_prior,in_envelope,0.6806492000177968,3,0.39999999999999986,edge_drop
0.9515151515151515,0.07652322865571165,-0.014536679938553575,0.036171140092791904,0.35,0.42431259409726496,full_method,in_envelope,0.6422717999957968,3,0.39999999999999986,edge_drop
0.9515151515151515,0.07716038657558894,-0.011553619097198903,0.03655238837906806,0.35,0.4295423912871,no_confidence,in_envelope,0.6978839000221342,3,0.39999999999999986,edge_drop
0.9515151515151515,0.0762107745564327,-0.015078600575565943,0.03521330826210252,0.35,0.4378273218262279,no_neighborhood_agreement,in_envelope,0.4362311000004411,3,0.39999999999999986,edge_drop
0.9515151515151515,0.07651281248020524,-0.014556709308602585,0.03616325457890826,0.35,0.42419314158585114,no_structural_stability,in_envelope,0.36194780000369065,3,0.39999999999999986,edge_drop
0.9515151515151515,0.07652338352524547,-0.014536679938553572,0.036171228235418115,0.35,0.42431277456639266,no_source_consistency,in_envelope,0.6632245000218973,3,0.39999999999999986,edge_drop
0.9515151515151515,0.07651347921088178,-0.01474496806850274,0.0361670551878033,0.35,0.4386064043552825,no_degree_prior,in_envelope,0.5543225000146776,3,0.39999999999999986,edge_drop
0.9757575757575757,0.029187147635539232,-0.006615926559937586,0.036214626919139514,0.15,0.41885903710162936,full_method,in_envelope,0.6047732000006363,3,0.39999999999999986,edge_add
0.9757575757575757,0.029446226767749786,-0.005054063789511882,0.0362624648845557,0.15,0.42686412793456135,no_confidence,in_envelope,0.6456136999768205,3,0.39999999999999986,edge_add
0.9757575757575757,0.029047785667968,-0.006817611357867679,0.03606488235069044,0.15,0.4259254155174951,no_neighborhood_agreement,in_envelope,0.468579000007594,3,0.39999999999999986,edge_add
0.9757575757575757,0.029181657809476937,-0.00660541422100256,0.03620860721125747,0.15,0.41886685797731255,no_structural_stability,in_envelope,0.34115759999258444,3,0.39999999999999986,edge_add
0.9757575757575757,0.029187145505276513,-0.006615926559937581,0.03621453949899384,0.15,0.4188594932665761,no_source_consistency,in_envelope,0.5922241999942344,3,0.39999999999999986,edge_add
0.9757575757575757,0.029169264151778406,-0.00668541348326852,0.03621028986844149,0.15,0.4240530048579557,no_degree_prior,in_envelope,0.6304679999884684,3,0.39999999999999986,edge_add
0.9757575757575757,0.05038653628552723,-0.009457149624574964,0.0471996419357531,0.35,0.411899958442082,full_method,in_envelope,0.6198608000122476,3,0.39999999999999986,edge_add
0.9757575757575757,0.05150768035590819,-0.0075285664831650735,0.05027779828418384,0.35,0.44676315084753476,no_confidence,in_envelope,0.6455913000099827,3,0.39999999999999986,edge_add
0.9696969696969697,0.050140180954831776,-0.00918518388229317,0.03918298230026707,0.35,0.40609432893474273,no_neighborhood_agreement,in_envelope,0.4733458000118844,3,0.39999999999999986,edge_add
0.9757575757575757,0.050383254977050256,-0.00946664502716609,0.04718671892628525,0.35,0.4120567191870002,no_structural_stability,in_envelope,0.3231427999853622,3,0.39999999999999986,edge_add
0.9757575757575757,0.05038686742590642,-0.009457149624574964,0.04719903180093476,0.35,0.41190450871635664,no_source_consistency,in_envelope,0.6078015000093728,3,0.39999999999999986,edge_add
0.9757575757575757,0.05034009484212462,-0.009492094219818416,0.04718211997639049,0.35,0.4123858479498361,no_degree_prior,in_envelope,0.6145544000028167,3,0.39999999999999986,edge_add
0.9818181818181818,0.02686011194479552,-0.00402573405584878,0.017448689359607118,0.35,0.42134183977456097,full_method,in_envelope,0.5834360999870114,3,0.39999999999999986,degree_shift
0.9818181818181818,0.026756009680600275,-0.0033644263391463406,0.014122170390504785,0.35,0.41612448011062536,no_confidence,in_envelope,0.6707421000173781,3,0.39999999999999986,degree_shift
0.9818181818181818,0.026871252903531304,-0.00415403816380695,0.01620916597770922,0.35,0.4374493625525933,no_neighborhood_agreement,in_envelope,0.4266559999960009,3,0.39999999999999986,degree_shift
0.9818181818181818,0.026860992561299427,-0.00404205248226625,0.017449081666541823,0.35,0.42090138757220935,no_structural_stability,in_envelope,0.33818829999654554,3,0.39999999999999986,degree_shift
0.9818181818181818,0.026860110048024043,-0.00402573405584878,0.017448691165808473,0.35,0.4213417223704763,no_source_consistency,in_envelope,0.5522262000013143,3,0.39999999999999986,degree_shift
0.9818181818181818,0.026857516430195242,-0.004115816011404007,0.01744847044800267,0.35,0.4330346873805306,no_degree_prior,in_envelope,0.6344591999950353,3,0.39999999999999986,degree_shift
0.8545454545454545,0.23304966269744684,-0.029151679410926473,0.07792479215246262,0.25,0.38996620720898795,full_method,boundary,0.6679262999969069,3,0.39999999999999986,homophily_shift
0.8545454545454545,0.2331558567989692,-0.01488859874012727,0.09592981663617224,0.25,0.4475577715843391,no_confidence,boundary,0.6478570000035688,3,0.39999999999999986,homophily_shift
0.8545454545454545,0.23362510341416057,-0.029105611815157247,0.07709846731388208,0.25,0.3768894297127447,no_neighborhood_agreement,boundary,0.46840419998625293,3,0.39999999999999986,homophily_shift
0.8545454545454545,0.2331005733339213,-0.02933271349341474,0.07310541759837756,0.25,0.3905412171197861,no_structural_stability,boundary,0.3564032999856863,3,0.39999999999999986,homophily_shift
0.8545454545454545,0.2330575977044876,-0.029151679410926473,0.07793141477035756,0.25,0.39005385620888394,no_source_consistency,boundary,0.634202599991113,3,0.39999999999999986,homophily_shift
0.8545454545454545,0.23285374577028795,-0.02900540420319121,0.07699361642201744,0.25,0.39374362213114716,no_degree_prior,boundary,0.6306989000004251,3,0.39999999999999986,homophily_shift
0.5333333333333333,0.7300856706985525,-0.030127372702842308,0.31384157700972126,0.5,0.43152453266037066,full_method,out_envelope,0.6514572000014596,3,0.39999999999999986,homophily_shift
0.44242424242424244,0.9022776204603007,0.004765920436749916,0.4331139161731258,0.5,0.433241284254888,no_confidence,out_envelope,0.5741061999869999,3,0.39999999999999986,homophily_shift
0.5575757575757576,0.6141903099584998,-0.03429595531531509,0.23616814613342288,0.5,0.4319279267769679,no_neighborhood_agreement,out_envelope,0.41404550001607276,3,0.39999999999999986,homophily_shift
0.5333333333333333,0.7308991858216984,-0.029585876307217526,0.31409678892655807,0.5,0.43173474245899635,no_structural_stability,out_envelope,0.3278005000029225,3,0.39999999999999986,homophily_shift
0.5333333333333333,0.7418872411762802,-0.030127372702842315,0.31349427122058293,0.5,0.43001396568420336,no_source_consistency,out_envelope,0.5829104000004008,3,0.39999999999999986,homophily_shift
0.5333333333333333,0.7274258308053161,-0.03001783814743461,0.30587734056241583,0.5,0.4307008038312517,no_degree_prior,out_envelope,0.5999305000004824,3,0.39999999999999986,homophily_shift
0.9696969696969697,0.038822633510411306,-0.009679970700041712,0.025854624040199052,0.0,0.43466227209051767,full_method,in_envelope,0.6018141999957152,4,0.39999999999999986,clean
0.9696969696969697,0.03868716135071373,-0.008200041384551174,0.02077098795861909,0.0,0.4384037693548618,no_confidence,in_envelope,0.6159121000091545,4,0.39999999999999986,clean
0.9696969696969697,0.03878418972561152,-0.009900535396651693,0.020957229354164816,0.0,0.4390659138538942,no_neighborhood_agreement,in_envelope,0.41967319999821484,4,0.39999999999999986,clean
0.9696969696969697,0.038827103173952965,-0.009651390258849311,0.025857274460070058,0.0,0.43456237871768155,no_structural_stability,in_envelope,0.31616280000889674,4,0.39999999999999986,clean
0.9696969696969697,0.03882226240923697,-0.009679970700041701,0.025854133475910535,0.0,0.43466152419634446,no_source_consistency,in_envelope,0.5779196999792475,4,0.39999999999999986,clean
0.9696969696969697,0.03880841075781397,-0.00961144036851421,0.02586966319517656,0.0,0.4356412557615478,no_degree_prior,in_envelope,0.5700011000153609,4,0.39999999999999986,clean
0.9818181818181818,0.030814580691699924,-0.006627439759172445,0.023773575190341834,0.2,0.428672514202968,full_method,in_envelope,0.5730863000208046,4,0.39999999999999986,feature_noise
0.9818181818181818,0.030784072867626293,-0.005715445710312667,0.023787587700468123,0.2,0.43956846137544664,no_confidence,in_envelope,0.5807776000001468,4,0.39999999999999986,feature_noise
0.9818181818181818,0.030768308716812232,-0.0068043128501271396,0.023734164599216345,0.2,0.4366031880960249,no_neighborhood_agreement,in_envelope,0.43264700000872836,4,0.39999999999999986,feature_noise
0.9818181818181818,0.030815737825610447,-0.006607061343883732,0.02377445444916234,0.2,0.42838715692066737,no_structural_stability,in_envelope,0.34928730002138764,4,0.39999999999999986,feature_noise
0.9818181818181818,0.030814517689740636,-0.006627439759172445,0.023773606979485714,0.2,0.4286747285032179,no_source_consistency,in_envelope,0.5946602000040002,4,0.39999999999999986,feature_noise
0.9818181818181818,0.03079025864367218,-0.0066597510077030945,0.023766171932220456,0.2,0.43430330450030763,no_degree_prior,in_envelope,0.6064571999886539,4,0.39999999999999986,feature_noise
0.9818181818181818,0.03385423291654853,-0.005911217017311095,0.01166995872150769,0.45,0.425771119888885,full_method,in_envelope,0.6301110999775119,4,0.39999999999999986,feature_noise
0.9818181818181818,0.03430017494662952,-0.005263302258527719,0.00984424822258223,0.45,0.43777608761878933,no_confidence,in_envelope,0.6819182000181172,4,0.39999999999999986,feature_noise
0.9818181818181818,0.0335314802582626,-0.0058789781958683614,0.016750118226716022,0.45,0.42285870444027884,no_neighborhood_agreement,in_envelope,0.49981570002273656,4,0.39999999999999986,feature_noise
0.9818181818181818,0.03386200002964099,-0.005913160201527919,0.011667398611704518,0.45,0.4257190834236663,no_structural_stability,in_envelope,0.38504250001278706,4,0.39999999999999986,feature_noise
0.9818181818181818,0.033854396301034345,-0.005911217017311094,0.011670006043983239,0.45,0.4257748296399724,no_source_consistency,in_envelope,0.681897200003732,4,0.39999999999999986,feature_noise
0.9818181818181818,0.0338595469549448,-0.0058805637881135875,0.01166211258281362,0.45,0.43030014214454154,no_degree_prior,in_envelope,0.6705569999758154,4,0.39999999999999986,feature_noise
0.9636363636363636,0.049978850850362175,-0.009991798630239086,0.02276042483069684,0.15,0.4306264906205749,full_method,in_envelope,0.6197031000046991,4,0.39999999999999986,edge_drop
0.9636363636363636,0.04995293842315087,-0.008049356751199204,0.01753281535524314,0.15,0.4310853218350207,no_confidence,in_envelope,0.6938008999859449,4,0.39999999999999986,edge_drop
0.9636363636363636,0.04986808925596104,-0.010014063884646018,0.022786728179816078,0.15,0.4338263650117252,no_neighborhood_agreement,in_envelope,0.46117309998953715,4,0.39999999999999986,edge_drop
0.9636363636363636,0.049983381223614315,-0.010087557663210678,0.022763307166822067,0.15,0.43079667579299746,no_structural_stability,in_envelope,0.3503377999877557,4,0.39999999999999986,edge_drop
0.9636363636363636,0.04997832372856524,-0.009991798630239086,0.02276014992685033,0.15,0.43063095922816513,no_source_consistency,in_envelope,0.7078260999987833,4,0.39999999999999986,edge_drop
0.9636363636363636,0.05004669267128362,-0.009863708567943295,0.022799386400165017,0.15,0.4309813393702805,no_degree_prior,in_envelope,0.6985228999983519,4,0.39999999999999986,edge_drop
0.9636363636363636,0.05660341890744387,-0.007911975836486618,0.03258658430793066,0.35,0.4203428065667257,full_method,in_envelope,0.6274276000040118,4,0.39999999999999986,edge_drop
0.9636363636363636,0.05511115938373713,-0.0062742461286632,0.03447991952751621,0.35,0.4332521539704832,no_confidence,in_envelope,0.6664880999887828,4,0.39999999999999986,edge_drop
0.9636363636363636,0.05695031939824353,-0.007196919931152641,0.031301536343314416,0.35,0.4286904179983653,no_neighborhood_agreement,in_envelope,0.4264876999950502,4,0.39999999999999986,edge_drop
0.9636363636363636,0.056632568213710405,-0.00786408560667402,0.032593481468431856,0.35,0.4181237370831157,no_structural_stability,in_envelope,0.36470619999454357,4,0.39999999999999986,edge_drop
0.9636363636363636,0.05660217719712777,-0.007911975836486618,0.032586419762987054,0.35,0.4203460684842096,no_source_consistency,in_envelope,0.658612599974731,4,0.39999999999999986,edge_drop
0.9636363636363636,0.05666841104600636,-0.007947162167404076,0.03260387398979878,0.35,0.431685576053089,no_degree_prior,in_envelope,0.6154306999815162,4,0.39999999999999986,edge_drop
0.9575757575757575,0.058079240949801485,-0.009886425978212869,0.044123892170010184,0.15,0.4235807599237661,full_method,in_envelope,0.6801838999963365,4,0.39999999999999986,edge_add
0.9575757575757575,0.05793090743736265,-0.008432916865879133,0.04334666873469497,0.15,0.44868882179708947,no_confidence,in_envelope,0.607100299996091,4,0.39999999999999986,edge_add
0.9636363636363636,0.057659942298353785,-0.009532002945812194,0.04404906070593631,0.15,0.4159982823448385,no_neighborhood_agreement,in_envelope,0.5294882000016514,4,0.39999999999999986,edge_add
0.9575757575757575,0.058084909877578215,-0.009879785852515241,0.04412673332474448,0.15,0.4236066297097559,no_structural_stability,in_envelope,0.38844850001623854,4,0.39999999999999986,edge_add
0.9575757575757575,0.05807724447807032,-0.009886425978212869,0.04412256280581156,0.15,0.423605888128928,no_source_consistency,in_envelope,0.6456478000036441,4,0.39999999999999986,edge_add
0.9575757575757575,0.05810252211409127,-0.009896481057616131,0.04413351091471585,0.15,0.4254755551518469,no_degree_prior,in_envelope,0.6460817999904975,4,0.39999999999999986,edge_add
0.9515151515151515,0.07729192887269769,-0.014093325541062988,0.022991425702066123,0.35,0.415805446510742,full_method,in_envelope,0.7496265999798197,4,0.39999999999999986,edge_add
0.9515151515151515,0.07586716199854748,-0.010496695604365041,0.025607009367509342,0.35,0.43762767872626573,no_confidence,in_envelope,0.7251186000066809,4,0.39999999999999986,edge_add
0.9515151515151515,0.07660902237381753,-0.013413365130874776,0.023476001710602726,0.35,0.39921564903364,no_neighborhood_agreement,in_envelope,0.5448930999846198,4,0.39999999999999986,edge_add
0.9515151515151515,0.07733171114532765,-0.01410475032378095,0.023016144651355156,0.35,0.4160585647091139,no_structural_stability,in_envelope,0.4307336999918334,4,0.39999999999999986,edge_add
0.9515151515151515,0.07728449788086586,-0.014093325541062988,0.02298288742701212,0.35,0.4158417066996989,no_source_consistency,in_envelope,0.7288235999876633,4,0.39999999999999986,edge_add
0.9515151515151515,0.07754596822805604,-0.013901538738100162,0.02310007015864053,0.35,0.4163295036916523,no_degree_prior,in_envelope,0.7411628999980167,4,0.39999999999999986,edge_add
0.9696969696969697,0.038822633510411306,-0.009679970700041712,0.025854624040199052,0.35,0.43466227209051767,full_method,in_envelope,0.7031027000048198,4,0.39999999999999986,degree_shift
0.9696969696969697,0.03868716135071373,-0.008200041384551174,0.02077098795861909,0.35,0.4384037693548618,no_confidence,in_envelope,0.6680203000141773,4,0.39999999999999986,degree_shift
0.9696969696969697,0.03878418972561152,-0.009900535396651693,0.020957229354164816,0.35,0.4390659138538942,no_neighborhood_agreement,in_envelope,0.5062153000035323,4,0.39999999999999986,degree_shift
0.9696969696969697,0.038827103173952965,-0.009651390258849311,0.025857274460070058,0.35,0.43456237871768155,no_structural_stability,in_envelope,0.40005279998877086,4,0.39999999999999986,degree_shift
0.9696969696969697,0.03882226240923697,-0.009679970700041701,0.025854133475910535,0.35,0.43466152419634446,no_source_consistency,in_envelope,0.631792400003178,4,0.39999999999999986,degree_shift
0.9696969696969697,0.03880841075781397,-0.00961144036851421,0.02586966319517656,0.35,0.4356412557615478,no_degree_prior,in_envelope,0.6608094999974128,4,0.39999999999999986,degree_shift
0.8424242424242424,0.22170281790190133,-0.03106606514335286,0.06408464402863472,0.25,0.40629463150062517,full_method,boundary,0.6834067000017967,4,0.39999999999999986,homophily_shift
0.8484848484848485,0.22753169172821475,-0.01729310603849584,0.06344616268620344,0.25,0.4461218336065967,no_confidence,boundary,0.6711185000021942,4,0.39999999999999986,homophily_shift
0.8424242424242424,0.2197812112571698,-0.02939061161101352,0.06171598940184621,0.25,0.37911633670776823,no_neighborhood_agreement,boundary,0.47820479999063537,4,0.39999999999999986,homophily_shift
0.8424242424242424,0.22191771435935034,-0.030872733997657765,0.062316020691033557,0.25,0.4065759669938881,no_structural_stability,boundary,0.4098849000001792,4,0.39999999999999986,homophily_shift
0.8424242424242424,0.221723101508059,-0.03106606514335288,0.06408191016226102,0.25,0.4062849603157946,no_source_consistency,boundary,0.7355606000055559,4,0.39999999999999986,homophily_shift
0.8424242424242424,0.22130628078767925,-0.03106660171498336,0.07138494000290378,0.25,0.40236215758985666,no_degree_prior,boundary,0.6672350000008009,4,0.39999999999999986,homophily_shift
0.6181818181818182,0.5494443437943921,-0.024294375062352568,0.18277475093350265,0.5,0.4147273047907059,full_method,out_envelope,0.6580210000101943,4,0.39999999999999986,homophily_shift
0.6,0.5921307329577618,0.010557100323091238,0.214219396945202,0.5,0.4460963321955276,no_confidence,out_envelope,0.6671722999890335,4,0.39999999999999986,homophily_shift
0.6242424242424243,0.5406332752294806,-0.027517577979626805,0.1766872290408973,0.5,0.39925406478579917,no_neighborhood_agreement,out_envelope,0.46208969998406246,4,0.39999999999999986,homophily_shift
0.6181818181818182,0.5497072518969857,-0.024398570904357507,0.18288461132483047,0.5,0.41515884503489875,no_structural_stability,out_envelope,0.39109689998440444,4,0.39999999999999986,homophily_shift
0.6181818181818182,0.5500369023048037,-0.02429437506235257,0.18874489484411294,0.5,0.41533916640621754,no_source_consistency,out_envelope,0.6329964000033215,4,0.39999999999999986,homophily_shift
0.6242424242424243,0.5461612157518931,-0.024720912725208034,0.18537564313772953,0.5,0.41637686315166605,no_degree_prior,out_envelope,0.6515757999732159,4,0.39999999999999986,homophily_shift
