dataset,shift,intensity,method,count,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,nll_mean,nll_std,ece_mean,ece_std,brier_mean,brier_std,runtime_seconds_mean,runtime_seconds_std,adapted_steps_mean,adapted_steps_std,mean_reliability_mean,mean_reliability_std,selected_fraction_mean,selected_fraction_std,num_nodes_mean,num_nodes_std,num_edges_mean,num_edges_std
actor,clean,0.0,no_anti_forgetting,5,0.21555555555555558,0.012862041003100254,0.105397545737459,0.03208004285344352,1.6066255168862704,0.0007551848044772794,0.012360713854769917,0.011771697771561892,0.7988751815303259,0.0003008903492068494,0.24301297997590154,0.015981729958034756,35.0,0.0,0.44475658357220516,0.016583113657324747,0.4000000000000001,0.0,300.0,0.0,2892.0,30.152943471575043
actor,clean,0.0,full_method,5,0.21555555555555558,0.012862041003100254,0.105397545737459,0.03208004285344352,1.6066254758840706,0.0007551788827470195,0.012361035771626738,0.011771487150929254,0.7988751645208476,0.00030088850377292146,0.24595924003515393,0.016184962668561908,35.0,0.0,0.44474050380825425,0.01660735117993423,0.4000000000000001,0.0,300.0,0.0,2892.0,30.152943471575043
actor,feature_noise,0.1,source_only,5,0.21444444444444444,0.016329931618554516,0.10235572476226329,0.03978674299770906,1.6066967049724437,0.000706917555751375,0.014283077708168829,0.013313145481317535,0.7989039490793655,0.00028183888423540166,4.5800115913152695e-06,5.946621582228642e-07,0.0,0.0,1.0,0.0,1.0,0.0,300.0,0.0,2892.0,30.152943471575043
actor,feature_noise,0.1,entropy_all_nodes,5,0.21444444444444444,0.016329931618554516,0.10229312967423894,0.03984206960365189,1.6067008190246377,0.0007070674212136666,0.014284658553501412,0.01330847769347158,0.7989056581363819,0.00028182289638684473,0.031165460008196533,0.0034037044912106347,35.0,0.0,1.0,0.0,1.0,0.0,300.0,0.0,2892.0,30.152943471575043
actor,feature_noise,0.1,tent_entropy,5,0.21444444444444444,0.016329931618554516,0.10229312967423894,0.03984206960365189,1.6067008552344753,0.0007070690514603078,0.014284672895323008,0.013308445835794987,0.798905673173411,0.00028182289193714116,0.023294000001624227,0.00122887434803791,35.0,0.0,1.0,0.0,1.0,0.0,300.0,0.0,2892.0,30.152943471575043
actor,feature_noise,0.1,eata_filter,5,0.21444444444444444,0.016329931618554516,0.10229312967423894,0.03984206960365189,1.606700475997315,0.0007072341495707178,0.014284196270640703,0.013308901593919063,0.7989055252885076,0.0002818898904314766,0.2411854599835351,0.008875572640110779,35.0,0.0,0.2501904761904762,0.019335256765686135,0.2501904761904762,0.019335256765686135,300.0,0.0,2892.0,30.152943471575043
actor,feature_noise,0.1,graph_tta_consistency,5,0.21444444444444444,0.016329931618554516,0.10236814511977561,0.03997623432432362,1.6067044672008364,0.0007083672645782427,0.014299490025521777,0.013311397760863344,0.7989071237524179,0.00028234059115125225,0.32636345997452737,0.021770431980722007,35.0,0.0,0.4492070260225923,0.02025249348598193,0.4000000000000001,0.0,300.0,0.0,2892.0,30.152943471575043
actor,feature_noise,0.1,matcha_reliable,5,0.21444444444444444,0.016329931618554516,0.10236814511977561,0.03997623432432362,1.6067015377038867,0.0007072395990321924,0.014288895349355735,0.01330895005097806,0.79890596360658,0.0002818915318081813,0.23228262003976852,0.015617474715970392,35.0,0.0,0.5,0.0,0.5,0.0,300.0,0.0,2892.0,30.152943471575043
actor,feature_noise,0.1,reliable_entropy,5,0.21444444444444444,0.016329931618554516,0.10236814511977561,0.03997623432432362,1.606701253487215,0.0007071461745035126,0.014289860104830859,0.013307444568624698,0.798905843701377,0.00028185762009406013,0.23463232000358403,0.012512354034248142,35.0,0.0,0.4492075495891522,0.02025164203405737,0.4000000000000001,0.0,300.0,0.0,2892.0,30.152943471575043
actor,feature_noise,0.1,no_neighborhood_agreement,5,0.21444444444444444,0.016329931618554516,0.10236814511977561,0.03997623432432362,1.6067013746110441,0.0007070340737960322,0.01428616297430882,0.013307596362140349,0.7989058876300331,0.00028180082338616737,0.148703119950369,0.0095675482346757,35.0,0.0,0.44348151483022524,0.0050626978890117745,0.4000000000000001,0.0,300.0,0.0,2892.0,30.152943471575043
actor,feature_noise,0.1,no_structural_stability,5,0.21444444444444444,0.016329931618554516,0.10236814511977561,0.03997623432432362,1.6067012534874157,0.0007071461744339157,0.014289860143770122,0.013307444563428097,0.798905843701449,0.00028185762007354426,0.12789384000934662,0.010851898787499068,35.0,0.0,0.44920781745462496,0.020251560292438853,0.4000000000000001,0.0,300.0,0.0,2892.0,30.152943471575043
actor,feature_noise,0.1,no_calibration_loss,5,0.21444444444444444,0.016329931618554516,0.10236814511977561,0.03997623432432362,1.6067012534212453,0.0007071462240048282,0.014289860225215778,0.013307444568881745,0.7989058436751281,0.000281857639877971,0.2364107599714771,0.014015110194153258,35.0,0.0,0.44920754958325215,0.020251642031247158,0.4000000000000001,0.0,300.0,0.0,2892.0,30.152943471575043
actor,feature_noise,0.1,no_anti_forgetting,5,0.21444444444444444,0.016329931618554516,0.10236814511977561,0.03997623432432362,1.6067012936235208,0.0007071483321839748,0.014289918934407137,0.013307405204554775,0.7989058604134638,0.0002818578530601912,0.24080004000570626,0.023590357702576437,35.0,0.0,0.4492074901740243,0.020251645874816,0.4000000000000001,0.0,300.0,0.0,2892.0,30.152943471575043
actor,feature_noise,0.1,full_method,5,0.21444444444444444,0.016329931618554516,0.10236814511977561,0.03997623432432362,1.606701253487215,0.0007071461745035126,0.014289860104830859,0.013307444568624698,0.798905843701377,0.00028185762009406013,0.24123645999934523,0.009510301288685161,35.0,0.0,0.4492075495891522,0.02025164203405737,0.4000000000000001,0.0,300.0,0.0,2892.0,30.152943471575043
actor,edge_drop,0.1,source_only,5,0.21444444444444444,0.01143958904554111,0.10709228984004586,0.030342159043799694,1.6068366619889745,0.0008130885418276873,0.012436474220791815,0.00879970216143466,0.798957630331256,0.00032530417314841195,4.3799635022878645e-06,6.764885620709252e-07,0.0,0.0,1.0,0.0,1.0,0.0,300.0,0.0,2603.0,27.129319932501073
actor,edge_drop,0.1,entropy_all_nodes,5,0.21555555555555556,0.013333333333333336,0.10759583368855956,0.031217940500536792,1.6068417216872106,0.0008139516916891031,0.01357098628165319,0.010889389839375438,0.7989596783918967,0.0003256029050251187,0.031113799987360836,0.002981421485240795,35.0,0.0,1.0,0.0,1.0,0.0,300.0,0.0,2603.0,27.129319932501073
actor,edge_drop,0.1,tent_entropy,5,0.21555555555555556,0.013333333333333336,0.10759583368855956,0.031217940500536792,1.6068417660060352,0.0008139595827942475,0.01357118697042825,0.01088902423828193,0.7989596963370644,0.00032560566085818417,0.02327052000910044,0.003419142630438609,35.0,0.0,1.0,0.0,1.0,0.0,300.0,0.0,2603.0,27.129319932501073
actor,edge_drop,0.1,eata_filter,5,0.21555555555555556,0.013333333333333336,0.10759583368855956,0.031217940500536792,1.6068413821147693,0.0008141672932833638,0.013569236340960444,0.010891226714331577,0.7989595512723582,0.0003256939851825903,0.23767063999548554,0.013049761114768348,35.0,0.0,0.25125714285714285,0.01635129097512756,0.25125714285714285,0.01635129097512756,300.0,0.0,2603.0,27.129319932501073
