accuracy,backbone,brier,detector_trigger_step,detector_triggered,ece,intensity,macro_f1,method,nll,runtime_seconds,seed,shift
0.9272727272727272,gcn,0.22466857464534776,,,0.2651183903497822,0.35,0.9271444604777938,source_only,0.4601810281189478,1.4200108125805855e-05,1,edge_drop
0.9272727272727272,gcn,0.19693968658834898,,,0.227785904510757,0.35,0.9271444604777938,entropy_all_nodes,0.4099739314445444,0.056857199990190566,1,edge_drop
0.9151515151515152,gcn,0.19421620404543438,,False,0.20661645062328227,0.35,0.915590689503733,full_method,0.4015998942865689,0.35678659996483475,1,edge_drop
0.9454545454545454,gcn,0.34179922657758566,,,0.40700350007997704,0.35,0.9456350997562518,source_only,0.6415319439781824,1.0399962775409222e-05,1,edge_add
0.9454545454545454,gcn,0.32320068136641034,,,0.3913038452796174,0.35,0.9456350997562518,entropy_all_nodes,0.6148002696408791,0.053878000006079674,1,edge_add
0.9454545454545454,gcn,0.31685810148524945,,False,0.3832594282911633,0.35,0.9455621034568402,full_method,0.6055155182550175,0.3318812999641523,1,edge_add
0.8424242424242424,gcn,0.40912856111716395,,,0.33522904732495906,0.25,0.8420227588825405,source_only,0.7325321522458901,1.0900082997977734e-05,1,homophily_shift
0.8303030303030303,gcn,0.3988937853332092,,,0.31213539536254725,0.25,0.8289353663199851,entropy_all_nodes,0.7174002314339605,0.052264700061641634,1,homophily_shift
0.8303030303030303,gcn,0.39233916585059586,,False,0.31880727751062965,0.25,0.8289353663199851,full_method,0.7077968465261016,0.34731109999120235,1,homophily_shift
0.6606060606060606,gcn,0.5377692318857983,,,0.21554465437417852,0.5,0.6609575066835515,source_only,0.9123642666656034,1.1200085282325745e-05,1,homophily_shift
0.6181818181818182,gcn,0.5367517206638474,,,0.16741533627536642,0.5,0.6164311315924218,entropy_all_nodes,0.9102508438235671,0.048485999926924706,1,homophily_shift
0.6181818181818182,gcn,0.5387358864148816,,False,0.16207140575245674,0.5,0.6170217299564902,full_method,0.9123332722373637,0.34986890002619475,1,homophily_shift
0.9939393939393939,gcn,0.08931953723874858,,,0.2047324860825576,0.0,0.9939388930214618,source_only,0.2502900194760181,4.539999645203352e-05,2,clean
0.9939393939393939,gcn,0.06699385906675161,,,0.16581163325620193,0.0,0.9939388930214618,entropy_all_nodes,0.2016205162641525,0.046997099998407066,2,clean
0.9939393939393939,gcn,0.06616383890955438,,False,0.16309136929909362,0.0,0.9939388930214618,full_method,0.19862666163099635,0.3347901999950409,2,clean
